*Action(SiteID=US|Country=JP|Currency=USD|Version=745|CC=UTF-8),*Category,*Title,U-title,X-category,X-combined,X-translation,U-title-completed,len(),U-size_for_ConditionDescription,url,costPrice + s/p,s/p,+word,PicURL,*StartPrice,ConditionID,CustomLabel,*Description,C:Brand,ConditionDescription,X-gender,X-condition,X-accessories,X-item_detail,X-staff_comment,X-color,X-model,X-material,X-manufactured,X-remark,X-condition_detail,X-actual_size_inch,X-actual_size_cm
Add,,,AVIREX （アヴィレックス） トムキャットワッペンワンショルダーバッグ,バッグ ボディバッグ ウエストバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3018004203713611/c1338109/,6930,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_01_8756.jpeg|https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_02_6129.jpeg|https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_03_620.jpeg|https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_04_5695.jpeg|https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_05_4083.jpeg|https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_07_9361.jpeg|https://www.trefac.jp/img/img_db/3018004203713611/w500/3018004203713611_08_9074.jpeg,,3000,,,AVIREX （アヴィレックス）,,メンズ,"★★★★☆☆（使用感をあまり感じない）
                  ※コンディションについては お買い物について をご確認ください。",ございません。,,,カーキ,AVX305G,,,,こちらの商品はあまり使用感の感じられない商品ですが、着用に伴う細かな傷、ヨゴレ、店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): inch / 7.09inch / 3.94inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): cm / 18.0cm / 10.0cm / cm / cm
Add,,,CHROME （クローム） リュック,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3041001728491489/c1083873/,4928,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3041001728491489/w500/2021070813402448901.jpg|https://www.trefac.jp/img/img_db/3041001728491489/w500/2021070813402548902.jpg|https://www.trefac.jp/img/img_db/3041001728491489/w500/2021070813402548903.jpg|https://www.trefac.jp/img/img_db/3041001728491489/w500/2021070813402548904.jpg,,3000,,,CHROME （クローム）,,メンズ,"★★★★☆☆（使用感をあまり感じない）
                  ※コンディションについては お買い物について をご確認ください。",なし,"【ブランド】CHROME(クローム)
【アイテム名】リュック
【カラー】ブラック
【型番】000713JP
【製造国】ベトナム製
【状態】こちらの商品はあまり使用感の感じられない商品ですが、着用に伴う細かな傷、ヨゴレ、店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 16.93inch / 11.02inch / 5.51inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 43.0cm / 28.0cm / 14.0cm / cm / cm
Add,,,CHROME （クローム） CITIZEN TARP,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3038001475456146/c1289128/,4928,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3038001475456146/w500/3038001475456146_01_5737.jpeg|https://www.trefac.jp/img/img_db/3038001475456146/w500/3038001475456146_02_4963.jpeg|https://www.trefac.jp/img/img_db/3038001475456146/w500/3038001475456146_03_288.jpeg|https://www.trefac.jp/img/img_db/3038001475456146/w500/3038001475456146_04_6277.jpeg|https://www.trefac.jp/img/img_db/3038001475456146/w500/3038001475456146_05_3107.jpeg,,3000,,,CHROME （クローム）,,メンズ,"★★★★☆☆（使用感をあまり感じない）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブラック,BG292BKWT,,,,こちらの商品はあまり使用感の感じられない商品ですが、着用に伴う細かな傷、ヨゴレ、店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 13.58inch / 14.57inch / 3.54inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 34.5cm / 37.0cm / 9.0cm / cm / cm
Add,,,CHROME （クローム） HIGHTOWER 2.0,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/1951000014193915/c874693/,5830,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/1951000014193915/w500/2020120317224391501.jpg|https://www.trefac.jp/img/img_db/1951000014193915/w500/2020120317224391502.jpg|https://www.trefac.jp/img/img_db/1951000014193915/w500/2020120317224391503.jpg|https://www.trefac.jp/img/img_db/1951000014193915/w500/2020120317224391504.jpg,,3000,,,CHROME （クローム）,,メンズ／レディース,"★★★★★☆（未使用に近い）
                  ※コンディションについては お買い物について をご確認ください。",タグ付属,"【ブランド】CHROME(クローム)
【アイテム名】HIGHTOWER 2.0 / バックパック
【スタッフコメント】多種多様な機能を搭載したバックパックです。しっかりとした強度のある生地を使用し、タフな扱いにも対応可能です。
【カラー】ブラック
【型番】BG274ALLB
【備考】PCポケット×1、ポケット×1、サイドポケット×2、内メッシュポケット×1、内ポケット×4、ペンポケット×2、キャリーパンドル
【状態】こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがある場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 21.26inch / 12.2inch / 5.12inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 54.0cm / 31.0cm / 13.0cm / cm / cm
Add,,,CHROME （クローム） HIGHTOWER 2.0,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/1951000014186915/c874697/,5830,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/1951000014186915/w500/2020120317243291501.jpg|https://www.trefac.jp/img/img_db/1951000014186915/w500/2020120317243291502.jpg|https://www.trefac.jp/img/img_db/1951000014186915/w500/2020120317243391503.jpg|https://www.trefac.jp/img/img_db/1951000014186915/w500/2020120317243391504.jpg,,3000,,,CHROME （クローム）,,メンズ／レディース,"★★★★★☆（未使用に近い）
                  ※コンディションについては お買い物について をご確認ください。",タグ付属,"【ブランド】CHROME(クローム)
【アイテム名】HIGHTOWER 2.0 / バックパック
【スタッフコメント】多種多様な機能を搭載したバックパックです。しっかりとした強度のある生地を使用し、タフな扱いにも対応可能です。
【カラー】ブラック
【型番】BG274ALLB
【備考】PCポケット×1、ポケット×1、サイドポケット×2、内メッシュポケット×1、内ポケット×4、ペンポケット×2、キャリーパンドル
【状態】こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがある場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 21.26inch / 12.2inch / 5.12inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 54.0cm / 31.0cm / 13.0cm / cm / cm
Add,,,CHROME （クローム） HIGHTOWER 2.0,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/1951000014117915/c874719/,5830,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/1951000014117915/w500/2020120317340191501.jpg|https://www.trefac.jp/img/img_db/1951000014117915/w500/2020120317340191502.jpg|https://www.trefac.jp/img/img_db/1951000014117915/w500/2020120317340191503.jpg|https://www.trefac.jp/img/img_db/1951000014117915/w500/2020120317340191504.jpg,,3000,,,CHROME （クローム）,,メンズ／レディース,"★★★★★☆（未使用に近い）
                  ※コンディションについては お買い物について をご確認ください。",タグ付属,"【ブランド】CHROME(クローム)
【アイテム名】HIGHTOWER 2.0 / バックパック
【スタッフコメント】多種多様な機能を搭載したバックパックです。しっかりとした強度のある生地を使用し、タフな扱いにも対応可能です。
【カラー】ブラック
【型番】BG274ALLB
【備考】PCポケット×1、ポケット×1、サイドポケット×2、内メッシュポケット×1、内ポケット×4、ペンポケット×2、キャリーパンドル
【状態】こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがある場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 21.26inch / 12.2inch / 5.12inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 54.0cm / 31.0cm / 13.0cm / cm / cm
Add,,,CHROME （クローム） HIGHTOWER 2.0,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/1951000014094915/c874722/,5830,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/1951000014094915/w500/2020120317352691501.jpg|https://www.trefac.jp/img/img_db/1951000014094915/w500/2020120317352691502.jpg|https://www.trefac.jp/img/img_db/1951000014094915/w500/2020120317352691503.jpg|https://www.trefac.jp/img/img_db/1951000014094915/w500/2020120317352791504.jpg,,3000,,,CHROME （クローム）,,メンズ／レディース,"★★★★★☆（未使用に近い）
                  ※コンディションについては お買い物について をご確認ください。",タグ付属,"【ブランド】CHROME(クローム)
【アイテム名】HIGHTOWER 2.0 / バックパック
【スタッフコメント】多種多様な機能を搭載したバックパックです。しっかりとした強度のある生地を使用し、タフな扱いにも対応可能です。
【カラー】ブラック
【型番】BG274ALLB
【備考】PCポケット×1、ポケット×1、サイドポケット×2、内メッシュポケット×1、内ポケット×4、ペンポケット×2、キャリーパンドル
【状態】こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがある場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 21.26inch / 12.2inch / 5.12inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 54.0cm / 31.0cm / 13.0cm / cm / cm
Add,,,CHROME （クローム） ウエストバッグ,バッグ ボディバッグ ウエストバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3014008042105062/c1267002/,5830,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3014008042105062/w500/3014008042105062_01_8724.jpeg|https://www.trefac.jp/img/img_db/3014008042105062/w500/3014008042105062_02_8918.jpeg|https://www.trefac.jp/img/img_db/3014008042105062/w500/3014008042105062_03_9021.jpeg|https://www.trefac.jp/img/img_db/3014008042105062/w500/3014008042105062_04_6133.jpeg,,3000,,,CHROME （クローム）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブラック,,,,,こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): inch / 11.81inch / 1.77inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): cm / 30.0cm / 4.5cm / cm / cm
Add,,,CHROME （クローム） URBAN EX ROLLTOP 18L,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3090033786375146/c1289121/,6930,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3090033786375146/w500/3090033786375146_01_1758.jpeg|https://www.trefac.jp/img/img_db/3090033786375146/w500/3090033786375146_02_9057.jpeg|https://www.trefac.jp/img/img_db/3090033786375146/w500/3090033786375146_03_5579.jpeg|https://www.trefac.jp/img/img_db/3090033786375146/w500/3090033786375146_04_7489.jpeg|https://www.trefac.jp/img/img_db/3090033786375146/w500/3090033786375146_05_3627.jpeg,,3000,,,CHROME （クローム）,,メンズ,"★★★★☆☆（使用感をあまり感じない）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,レッド,BG217RDBK,,,,こちらの商品はあまり使用感の感じられない商品ですが、着用に伴う細かな傷、ヨゴレ、店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 18.31inch / 12.6inch / 2.36inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 46.5cm / 32.0cm / 6.0cm / cm / cm
Add,,,CHROME （クローム） URBAN EX ROLLTOP 18L,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3038001605532146/c1337866/,6930,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_01_2039.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_02_9403.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_03_3612.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_04_3945.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_05_4257.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_06_7191.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_07_8183.jpeg|https://www.trefac.jp/img/img_db/3038001605532146/w500/3038001605532146_08_1547.jpeg,,3000,,,CHROME （クローム）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,軽量化した完全防水ナールドウェルデッド構造で、雨の日でも心配なくご利用いただけます。18Lと使いやすいサイズ感と、内、外ポケットが多く様々な用途で使用可能、利便性の高いバッグです。,ブラック,,,,内ポケット×4外ポケット×1BG217BKBK,前面、底面にヨゴレがございます(画像6.7.8枚目参照)。また、こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 16.93inch / 12.99inch / 5.51inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 43.0cm / 33.0cm / 14.0cm / cm / cm
Add,,,CHROME （クローム） ロールバックパック,バッグ リュック バックパック,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3043001053221182/c1279064/,8030,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_01_7631.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_02_7817.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_03_7478.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_04_212.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_08_8757.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_05_7866.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_06_4229.jpeg|https://www.trefac.jp/img/img_db/3043001053221182/w500/3043001053221182_07_1680.jpeg,,3000,,,CHROME （クローム）,,メンズ／レディース,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブラック,,,,外ポケット2ロール バックパック,こちらの商品は中古品の為、使用に伴います汚れ、スレ、毛羽立ちがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 20.28inch / 12.6inch / 7.09inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 51.5cm / 32.0cm / 18.0cm / cm / cm
Add,,,CHROME （クローム） ボディバッグ,バッグ ボディバッグ ウエストバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3029002365457253/c1314175/,8030,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3029002365457253/w500/3029002365457253_01_7550.jpeg|https://www.trefac.jp/img/img_db/3029002365457253/w500/3029002365457253_02_2737.jpeg|https://www.trefac.jp/img/img_db/3029002365457253/w500/3029002365457253_03_9483.jpeg|https://www.trefac.jp/img/img_db/3029002365457253/w500/3029002365457253_04_3480.jpeg|https://www.trefac.jp/img/img_db/3029002365457253/w500/3029002365457253_05_4209.jpeg,,3000,,,CHROME （クローム）,,メンズ,"★★★★☆☆（使用感をあまり感じない）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブラック,,,,,こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): inch / 15.75inch / 1.97inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): cm / 40.0cm / 5.0cm / cm / cm
Add,,,CHROME （クローム） ボディバッグ,バッグ ボディバッグ ウエストバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3029002365440253/c1314234/,8030,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3029002365440253/w500/3029002365440253_01_6955.jpeg|https://www.trefac.jp/img/img_db/3029002365440253/w500/3029002365440253_02_4823.jpeg|https://www.trefac.jp/img/img_db/3029002365440253/w500/3029002365440253_03_6973.jpeg|https://www.trefac.jp/img/img_db/3029002365440253/w500/3029002365440253_04_8035.jpeg,,3000,,,CHROME （クローム）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブラック,,,,,こちらの商品は中古品の為、使用に伴いますキズ、汚れが各所に見受けられます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): inch / 13.78inch / 3.15inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): cm / 35.0cm / 8.0cm / cm / cm
